"date" "lat_pm" "long_pm" "pm" "lat_aot" "long_aot" "aot"
2008-04-12 40.776944 -124.1775 9.8 40.7 -124.3 0.151094272732735
2008-04-12 40.776944 -124.1775 9.8 40.8 -124.3 -0.0578213334083557
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.3 -0.0710397511720657
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.2 -0.0219542533159256
2008-04-12 40.776944 -124.1775 9.8 40.7 -124.3 0.151094272732735
2008-04-12 40.776944 -124.1775 9.8 40.8 -124.3 -0.0578213334083557
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.3 -0.0710397511720657
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.2 -0.0219542533159256
2008-04-12 40.776944 -124.1775 9.8 40.7 -124.3 0.151094272732735
2008-04-12 40.776944 -124.1775 9.8 40.8 -124.3 -0.0578213334083557
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.3 -0.0710397511720657
2008-04-12 40.776944 -124.1775 9.8 40.9 -124.2 -0.0219542533159256
2008-04-12 40.776944 -124.1775 9.8 40.7 -124.3 0.151094272732735
2008-04-18 40.776944 -124.1775 7.6 40.8 -124.3 0.0999131947755814
2008-04-18 40.776944 -124.1775 7.6 40.9 -124.2 0.119902029633522
2008-04-18 40.776944 -124.1775 7.6 40.8 -124.3 0.0999131947755814
2008-04-18 40.776944 -124.1775 7.6 40.9 -124.2 0.119902029633522
2008-04-24 40.776944 -124.1775 6.6 40.9 -124.3 0.0179428309202194
2008-04-24 40.776944 -124.1775 6.6 40.7 -124.3 0.172695115208626
2008-04-24 40.776944 -124.1775 6.6 40.9 -124.3 0.0179428309202194
2008-04-24 40.776944 -124.1775 6.6 40.7 -124.3 0.172695115208626
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.3 0.114864528179169
2008-04-30 40.776944 -124.1775 4.5 40.8 -124.3 0.130138233304024
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.2 0.558366894721985
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.3 0.114864528179169
2008-04-30 40.776944 -124.1775 4.5 40.8 -124.3 0.130138233304024
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.2 0.558366894721985
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.3 0.114864528179169
2008-04-30 40.776944 -124.1775 4.5 40.8 -124.3 0.130138233304024
2008-04-30 40.776944 -124.1775 4.5 40.9 -124.2 0.558366894721985
2008-05-18 40.776944 -124.1775 7.6 40.9 -124.3 0.0527621060609818
2008-05-18 40.776944 -124.1775 7.6 40.8 -124.3 0.071138933300972
2008-05-18 40.776944 -124.1775 7.6 40.9 -124.3 0.0527621060609818
2008-05-18 40.776944 -124.1775 7.6 40.8 -124.3 0.071138933300972
2008-05-30 40.776944 -124.1775 5.2 40.7 -124.3 0.241366490721703
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.2 0.172695115208626
2008-05-30 40.776944 -124.1775 5.2 40.8 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.7 -124.3 0.241366490721703
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.2 0.172695115208626
2008-05-30 40.776944 -124.1775 5.2 40.8 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.7 -124.3 0.241366490721703
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.2 0.172695115208626
2008-05-30 40.776944 -124.1775 5.2 40.8 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.7 -124.3 0.241366490721703
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.3 0.00964100658893585
2008-05-30 40.776944 -124.1775 5.2 40.9 -124.2 0.172695115208626
2008-05-30 40.776944 -124.1775 5.2 40.8 -124.3 0.00964100658893585
2008-06-05 40.776944 -124.1775 2.8 40.9 -124.2 0.0618699043989182
2008-06-05 40.776944 -124.1775 2.8 40.9 -124.3 0.0618699043989182
2008-06-05 40.776944 -124.1775 2.8 40.9 -124.2 0.0618699043989182
2008-06-05 40.776944 -124.1775 2.8 40.9 -124.3 0.0618699043989182
2008-06-11 40.776944 -124.1775 6.7 40.8 -124.3 0.161814108490944
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.3 0.140535667538643
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.2 0.161814108490944
2008-06-11 40.776944 -124.1775 6.7 40.8 -124.3 0.161814108490944
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.3 0.140535667538643
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.2 0.161814108490944
2008-06-11 40.776944 -124.1775 6.7 40.8 -124.3 0.161814108490944
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.3 0.140535667538643
2008-06-11 40.776944 -124.1775 6.7 40.9 -124.2 0.161814108490944
2008-06-17 40.776944 -124.1775 4.4 40.7 -124.3 0.109827026724815
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.3 0.0618699043989182
2008-06-17 40.776944 -124.1775 4.4 40.8 -124.3 0.0805691331624985
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.2 0.0999131947755814
2008-06-17 40.776944 -124.1775 4.4 40.7 -124.3 0.109827026724815
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.3 0.0618699043989182
2008-06-17 40.776944 -124.1775 4.4 40.8 -124.3 0.0805691331624985
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.2 0.0999131947755814
2008-06-17 40.776944 -124.1775 4.4 40.7 -124.3 0.109827026724815
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.3 0.0618699043989182
2008-06-17 40.776944 -124.1775 4.4 40.8 -124.3 0.0805691331624985
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.2 0.0999131947755814
2008-06-17 40.776944 -124.1775 4.4 40.7 -124.3 0.109827026724815
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.3 0.0618699043989182
2008-06-17 40.776944 -124.1775 4.4 40.8 -124.3 0.0805691331624985
2008-06-17 40.776944 -124.1775 4.4 40.9 -124.2 0.0999131947755814
2008-07-17 40.776944 -124.1775 4.1 40.8 -124.3 0.109827026724815
2008-07-17 40.776944 -124.1775 4.1 40.9 -124.3 0.0999131947755814
2008-07-17 40.776944 -124.1775 4.1 40.8 -124.3 0.109827026724815
2008-07-17 40.776944 -124.1775 4.1 40.9 -124.3 0.0999131947755814
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.2 0.194940730929375
2008-07-23 40.776944 -124.1775 5.8 40.8 -124.3 0.0805691331624985
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.3 0.142255142331123
2008-07-23 40.776944 -124.1775 5.8 40.7 -124.3 0.18373729288578
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.2 0.194940730929375
2008-07-23 40.776944 -124.1775 5.8 40.8 -124.3 0.0805691331624985
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.3 0.142255142331123
2008-07-23 40.776944 -124.1775 5.8 40.7 -124.3 0.18373729288578
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.2 0.194940730929375
2008-07-23 40.776944 -124.1775 5.8 40.8 -124.3 0.0805691331624985
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.3 0.142255142331123
2008-07-23 40.776944 -124.1775 5.8 40.7 -124.3 0.18373729288578
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.2 0.194940730929375
2008-07-23 40.776944 -124.1775 5.8 40.8 -124.3 0.0805691331624985
2008-07-23 40.776944 -124.1775 5.8 40.9 -124.3 0.142255142331123
2008-07-23 40.776944 -124.1775 5.8 40.7 -124.3 0.18373729288578
2008-08-28 40.776944 -124.1775 9 40.9 -124.2 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.8 -124.3 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.9 -124.3 0.0350300520658493
2008-08-28 40.776944 -124.1775 9 40.7 -124.3 0.109827026724815
2008-08-28 40.776944 -124.1775 9 40.9 -124.2 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.8 -124.3 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.9 -124.3 0.0350300520658493
2008-08-28 40.776944 -124.1775 9 40.7 -124.3 0.109827026724815
2008-08-28 40.776944 -124.1775 9 40.9 -124.2 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.8 -124.3 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.9 -124.3 0.0350300520658493
2008-08-28 40.776944 -124.1775 9 40.7 -124.3 0.109827026724815
2008-08-28 40.776944 -124.1775 9 40.9 -124.2 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.8 -124.3 0.043815478682518
2008-08-28 40.776944 -124.1775 9 40.9 -124.3 0.0350300520658493
2008-08-28 40.776944 -124.1775 9 40.7 -124.3 0.109827026724815
2008-09-03 40.776944 -124.1775 7 40.9 -124.3 0.0179428309202194
2008-09-03 40.776944 -124.1775 7 40.9 -124.2 0.0901605635881424
2008-09-03 40.776944 -124.1775 7 40.8 -124.3 0.0618699043989182
2008-09-03 40.776944 -124.1775 7 40.9 -124.3 0.0179428309202194
2008-09-03 40.776944 -124.1775 7 40.9 -124.2 0.0901605635881424
2008-09-03 40.776944 -124.1775 7 40.8 -124.3 0.0618699043989182
2008-09-03 40.776944 -124.1775 7 40.9 -124.3 0.0179428309202194
2008-09-03 40.776944 -124.1775 7 40.9 -124.2 0.0901605635881424
2008-09-03 40.776944 -124.1775 7 40.8 -124.3 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.8 -124.3 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.2 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.3 0.15161819756031
2008-09-21 40.776944 -124.1775 7.4 40.7 -124.3 0.140535667538643
2008-09-21 40.776944 -124.1775 7.4 40.8 -124.3 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.2 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.3 0.15161819756031
2008-09-21 40.776944 -124.1775 7.4 40.7 -124.3 0.140535667538643
2008-09-21 40.776944 -124.1775 7.4 40.8 -124.3 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.2 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.3 0.15161819756031
2008-09-21 40.776944 -124.1775 7.4 40.7 -124.3 0.140535667538643
2008-09-21 40.776944 -124.1775 7.4 40.8 -124.3 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.2 0.0618699043989182
2008-09-21 40.776944 -124.1775 7.4 40.9 -124.3 0.15161819756031
2008-09-21 40.776944 -124.1775 7.4 40.7 -124.3 0.140535667538643
2008-10-09 40.776944 -124.1775 4.4 40.8 -124.3 0.0999131947755814
2008-10-09 40.776944 -124.1775 4.4 40.9 -124.3 0.0805691331624985
2008-10-09 40.776944 -124.1775 4.4 40.8 -124.3 0.0999131947755814
2008-10-09 40.776944 -124.1775 4.4 40.9 -124.3 0.0805691331624985
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.3 -0.0645111352205276
2008-10-12 40.776944 -124.1775 10.5 40.8 -124.3 -0.0219542533159256
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.2 0.0264058411121368
2008-10-12 40.776944 -124.1775 10.5 40.7 -124.3 0.355254471302032
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.3 -0.0645111352205276
